id,date,ticker,tweet
105902,21/09/2020,NFLX,$NFLX  only thing I want to hear next earnings INDIA 🤷🏾‍♂️📈
105903,21/09/2020,TSLA,"$TSLA 😂😂😂😂😂 
 
elon Literally gave positive news hahaahah and people are selling good luck catching up  
 
pre market 🔋🔋🔋🔋🔋🔋👀👀👀👀👀👀👀👀"
105904,21/09/2020,TSLA,$TSLA 🤣🤡Whoever is selling now is with stupid!
105905,21/09/2020,TSLA,$TSLA sick of tweet. Can he just stop tweet? Reminds me when he mentioned “ Stock price is too high “ 🤦🏻but not going to sell because this will go uuuuppppp.
105906,21/09/2020,TSLA,$TSLA ” note about Tesla Battery 🔋 Day unveil tomorrow”
105907,21/09/2020,TSLA,"$TSLA its a very good thing to learn about tesla investors mind. 

Half of tesla.investors are panic bitches. 😅😅😅😅😅😆😆👋👋👋"
105908,21/09/2020,TSLA,$TSLA between Elon & Milton we can write a great drama🙌🏻🙄🙄
105909,21/09/2020,TSLA,"$TSLA panic sellers,  smdh😅😅🤣 stop it"
105910,21/09/2020,TSLA,"$TSLA I’m going to base my decisions off of Elon’s 09/11 tweet, not today’s one 😈"
105911,21/09/2020,TSLA,"$TSLA 💥 💥 💥 Pauing your kids college funds, can you dig it????  
🎤 drop"
105912,21/09/2020,AAPL,"$AAPL Bulls even if this does drop to the $98-$109 area the 🐻 keep spouting off about, I’ll be THRILLED TO LOAD UP, and dance all the way to the bank when it is over $135 again 😉"
105913,21/09/2020,TSLA,$TSLA I think people are scared Elon is going to bust a window or start smoking a blunt on stage 😂
105914,21/09/2020,WMT,$WMT Walmart’s going to be 180$ I’m November. Mark this post. 🚨
105915,21/09/2020,NFLX,$NFLX I came from the future...Cuties has 2nd part🤣🤣🤣
105916,22/09/2020,TSLA,"$TSLA He always does this, then he releases incredible news and those who panic sold kick themselves. 🙄"
105917,22/09/2020,TSLA,$TSLA Still confident in these 🖨 💵 💵 💵 💵 See you all tomorrow
105918,22/09/2020,CCL,$CCL this company will not survive and will become bankrupt got rid of 2 more ships and now onto more money employees then dilution of stocks 😭
105919,22/09/2020,TSLA,$TSLA just wanna give a big shout out to all the millionaires out there like this 🤡 for taking the time out of your millionaire day to comment that you’re a millionaire. Now buy some more shares and carry on punk.
105920,22/09/2020,AAPL,$AAPL OMG!!!  The best is up!!!!! 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀😘😘🚀🚀🚀😘😘😘😘😘😘😘💪💪💪💪💪💪💪💪
105921,22/09/2020,TSLA,$TSLA everybody that bought at 4.20 are taking  profits..they will all jump in PM Mark it..😉
105922,22/09/2020,AAPL,$AAPL looks like you bears get greedy too. Apple finished down trend last week. This week we begin the ascend back up 🤑
105923,22/09/2020,AAPL,$AAPL Dead cats and all that.... 🐈
105924,22/09/2020,AAPL,$AAPL Apple sales in India is going to be crazy!!!! A mf revenue machine. Then add Apple One subscriptions and bam!!! 💵 💰💰💰💰💰💰💰
105925,22/09/2020,AAPL,$AAPL  23 contracts of which 19 are for April and June. Will continue to add and average in nicely till I reach 30-35 contracts ✅📈 🚀
105926,22/09/2020,TSLA,$TSLA HEY BULLS WE ALL NEED TO PUT OUR MONEY WHERE OUR MOUTH IS TOMORROW AND BUY SOME SHARE LETSS GO🚀🚀 DONT JUST TALK PUMP IT UPPPPP
105927,22/09/2020,TSLA,$TSLA 500+ tomorrow mark it!!!!📈✅🔋
105928,22/09/2020,AAPL,$AAPL bears puts thinking it will get to $90s is hilarious that would be down over 35% off highs😂😂
105929,22/09/2020,AAPL,"$AAPL WTF, I missed out on the dip for buying option today because I have to work early.
I need it to go back down again, come on.🤬"
105930,22/09/2020,TSLA,"$TSLA 
This will be a collector’s item in a week 🔋"
105931,22/09/2020,TSLA,"$TSLA bears working hard to scare weak hands, The tweet was a bear trap! If you increased your shortage, then Elon got you, if not Elon got you again 📞🤭"
105932,22/09/2020,AMZN,"$AMZN I wonder if they still think this will touch $2400 by end of the week...
🤣🤣🤣😭😭😭"
105933,22/09/2020,AAPL,"$AAPL last time Jimmy pumped Tesla it went to $2,000+ 🤑🚀"
105934,22/09/2020,TSLA,$TSLA good thing I picked up some more shares at 420 🤣
105935,22/09/2020,AAPL,$AAPL i had weak hands but still glad u sold 75% of my shares. profit is profit..still gad weak hands haha but we are back in game! 😈😈
105936,22/09/2020,TSLA,$TSLA ✅✅✅✅✅this stock continues to check all my boxes ! Can’t wait to see what this company does in the future until then I’ll be in penny stock land trying to grow my toddler account 😱
105937,22/09/2020,TSLA,"$TSLA you sell, I buy more... it’s as simple as it gets. In Elon I trust 🙏"
105938,22/09/2020,TSLA,$TSLA musk still a magician 🎩 always have tricks in his back pocket
105939,22/09/2020,AAPL,$AAPL My new Traders... Remember to buy after the Morning Dump... Tip me Later 🎰
105940,22/09/2020,TSLA,$TSLA How many of you think it will be green by 9:35AM EST 🙋‍♀️🙋‍♂️
105941,22/09/2020,AAPL,$AAPL sitting at 200 shares average price $118.43 🥺 y’all think we may get there today? Last few days have been brutal.
105942,22/09/2020,TSLA,$TSLA I’d like to welcome all the buyers who have wisely replaced the punkasses who sold out of panic yesterday. Welcome to the fam🙏🏼😄
105943,22/09/2020,CCL,$CCL Carnival sucks. The ship is sinking 🛳
105944,22/09/2020,TSLA,$TSLA the only downside on Battery Day today will be what he tweeted last night.. And then the rest of what he’s about to say will be SUPERRRRRR 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀 under promise over deliver!
105945,22/09/2020,TSLA,$TSLA If your waiting for your entry your about to miss it 😁
105946,22/09/2020,TSLA,$TSLA let’s launch 🚀 👍👌👏👏🚀🚀🚀 putting the pedal to the medal!! 🚀🚀🚀🚀🍻🍻🍻
105947,22/09/2020,BABA,$BABA added some December 300 calls 😎
105948,22/09/2020,WMT,$WMT The boredom I’ve been forced to sustain holding this stock sure better pay off 🤔
105949,22/09/2020,TSLA,$TSLA Elon talking about giving away batteries to competition for free?? This may be a smart move🧐
105950,22/09/2020,AMZN,"$AMZN be patient, this will move 20 more points up 👆🏼 from here"
105951,22/09/2020,TSLA,$TSLA Elon’s tweet was like someone peeking in your Christmas present but your right in front of them ! And now there’s no surprise 😳🤯🤯🤯🤯
105952,22/09/2020,MSFT,$MSFT gotta keep the upward momentum. Fight through 205 and it’s on! 🚀 🚀 🚀
105953,22/09/2020,TSLA,"$TSLA patience, should be fun, 🧘‍♂️ buy the dip they say... we'll see 😁"
105954,22/09/2020,TSLA,"$TSLA I have 10k in Tesla right now... 
IN MUSK WE TRUST 🚀 🌝"
105955,22/09/2020,AMZN,$AMZN magic word Jeff is STOCK-SPLIT📈✅
105956,22/09/2020,TSLA,"$TSLA time to face the music shorts. This has a much greater chance of opening 10% higher tomorrow than 10% lower. 

You clearly are missing something here. Look at the big picture. Ole Musky just set the biggest market bear 🐻 trap ever!"
105957,22/09/2020,TSLA,"$TSLA pre split numbers, this is in the 2100 range. Kind of high. 🤷‍♂️"
105958,22/09/2020,TSLA,$TSLA Me to my kids when they ask for lunch money the next time🤣
105959,22/09/2020,TSLA,$TSLA lets go!!!$$$ ready for the insanity to begin🤑🤑🤑
105960,22/09/2020,TSLA,"$TSLA Is the FOMO kicking in here? 

😄😄😄😄😄😄😄😄😄😄😄😄"
105961,22/09/2020,TSLA,$TSLA Like this if you are locked and loaded for Battery Day 💪🏽💰🔥
105962,22/09/2020,WMT,$WMT I hope you all are listening. 💰
105963,22/09/2020,AAPL,$AAPL lots of room! ADX just woke up💥☝️👌💪
105964,22/09/2020,TSLA,$TSLA who else is going rich today 😀
105965,22/09/2020,TSLA,"$TSLA what works for Elon is Transparency, reminds me of when he said Tesla was overpriced and it grew  300 percent since then 😷😷"
105966,22/09/2020,TSLA,$TSLA 🚀🚀🚀🚀🚀🚀🚀 almost done today . let go baby🤪
105967,22/09/2020,TSLA,$TSLA Battery Day. Not missing out. 🔋🔋🔋
105968,22/09/2020,TSLA,"$TSLA I’m in for 9,000. Rolling the dice! Let’s go 🤞🏻"
105969,22/09/2020,NKE,I’ll be back after the close for some #Facts when $NKE reports earnings ✌️(2)
105970,22/09/2020,TSLA,$TSLA tomorrow is looking green. All day long. 🚀🚀🚀🚀🚀🚀🚀🚀🚀🧳🧳🧳🧳🧳🧳🚀🚀🚀🚀🚀🚀
105971,22/09/2020,TSLA,"$TSLA 🚀🚀 BEAR TRAP ENGAGED 🚀🚀

This is the craziest casino I've ever seen."
105972,22/09/2020,TSLA,"$TSLA i see green day tomorrow as much i hate this stock and its follower but , its still an uptrend moon 🌙 rock."
105973,22/09/2020,AAPL,"$AAPL 

Hey bears !

Look , aapl is filling 85 gap 😂😂😂"
105974,22/09/2020,TSLA,$TSLA Bears will be silent soon enough. 🤓
105975,22/09/2020,TSLA,$TSLA anticipation is killing everybody. A lot of broke / rich people soon good luck all 🤞🏽🤞🏽🤙🏼🤙🏼
105976,22/09/2020,TSLA,$TSLA 😂😂😂 trash stock finally people realizing how can tesla and amazon be the same price wanna know why they split because elon didn’t want to see his stock tank. This stock should be priced at 80-120$
105977,22/09/2020,TSLA,$TSLA timefor Robinhoodies to feel real pain. Lunch time bulls.🥴
105978,22/09/2020,TSLA,$TSLA maybe Elon is going to announce a battery powerful enough to launch 🚀 space x rockets.  😳
105979,22/09/2020,TSLA,"$TSLA 
Nasdaq was up all day and this pig was down on battery day 😂😂🤣🐷"
105980,22/09/2020,TSLA,$TSLA dos minutos to let everyone know they are still buying from Panasonic 😂
105981,22/09/2020,TSLA,$TSLA bruhhhhhhhh this is a JOKE. Bye bye call premiums in the morning. 🤣
105982,22/09/2020,TSLA,"$TSLA live stream has no audio. LMAO

😂😆😁😂😆😁😂😆😁"
105983,22/09/2020,TSLA,$TSLA some poor audio engineer just lost his job. 😒❌
105984,22/09/2020,TSLA,$TSLA Battery day no sound on the stream. What a flop 🤡
105985,22/09/2020,AMZN,"$AMZN Glad I bought 2 more shares yesterday (@ $2,908). 
Wish I bought 20 😃"
105986,22/09/2020,TSLA,$TSLA there’s no crowd there WTF. Dude standing in empty parking lots. I’m bearish now 😂
105987,22/09/2020,TSLA,$TSLA this is the most anti climatic thing I’ve ever seen💀😭😂
105988,22/09/2020,TSLA,$TSLA Was this done with crayons 🖍 this presentation is a joke 😂🤣😂
105989,22/09/2020,TSLA,"$TSLA dump will begins soon, 30% to 40% delivered up. Hmm seems closed to 25m😂"
105990,22/09/2020,TSLA,$TSLA Tomorrow how about we skip $700😂🤣🤣
105991,22/09/2020,TSLA,$TSLA are we still talking about batteries? Lmao!🤣😂🤣😂🤣
105992,22/09/2020,NKE,$NKE wasn’t this supposed to drop like a bag of rocks once conference call started?😂🚀🌝
105993,22/09/2020,TSLA,$TSLA where is bulls million miles battery 😂😂😂😂
105994,22/09/2020,TSLA,$TSLA only ones buying are day traders 🤷‍♂️
105995,22/09/2020,TSLA,$TSLA Elon has Tourettes from cuddling his batteries  🤣🤣
105996,22/09/2020,TSLA,"$TSLA Elon Musk: “I think my company is over-valued”

Retail investors: “Hold my beer 🚀🚀🚀”"
105997,22/09/2020,TSLA,$TSLA HAHA YOU ALL GOING TO BE BROKE TMW ESPECIALLY THOSE WITH 9/25 calls THAT IV CRUSH AND PRICE WILL END YOU😘😘😂😂
105998,22/09/2020,TSLA,$TSLA HAVE FUN HOLDING THE BAGS BECAUSE ELONS BROTHER WONT😂😂😂😂😂
105999,22/09/2020,TSLA,$TSLA EASY QUICK  $75K ON MUSK PROMO 🤑
106000,22/09/2020,TSLA,$TSLA Elon is more bearish than me 😆
106001,22/09/2020,TSLA,$TSLA yo this presentation is mad boring 😴🥱
106002,22/09/2020,TSLA,$TSLA and now let’s go adjust this stock in to real market margins 😂😂
106003,22/09/2020,TSLA,$TSLA will be like Honda $25K car no more status symbol 🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻🐻
106004,22/09/2020,TSLA,$TSLA 😂😂😂😂😂😂😂😂 WHAT A JOKE....EVERYTHING 3 YEARS. THERE HOPING RETAIL INVESTORS DONT UNDERSTAND THIS IS JUST HYPE.
106005,22/09/2020,TSLA,$TSLA bulls scrambling to buy calls before market closed today 😂
106006,22/09/2020,TSLA,$TSLA you wanna a high speed ride down hill 👎🏻
106007,22/09/2020,TSLA,$TSLA $300 lets goooooo. Plaid s model pre order now... available end of next year. 😂
106008,22/09/2020,TSLA,$TSLA OMG ... All this 'Battery Day' thing is becoming an EPIC fail 😩🤦‍♂️
106009,22/09/2020,TSLA,$TSLA this board 🤣🤣🤣 y’all options are toast!!!!
106010,22/09/2020,TSLA,$TSLA StockTwits can’t even keep up with the drop 😂
106011,22/09/2020,TSLA,$TSLA shorts gonna have a field day tomorrow!!🤣🤣🤣
106012,22/09/2020,TSLA,"$TSLA weeee 
$250 incoming 
To the new moon 🌚"
106013,22/09/2020,TSLA,$TSLA they called me delusional to short Tesla a day before battery day🤣🤣🤣🤡🤡🤡🤡
106014,22/09/2020,TSLA,$TSLA sinking ship😂 hydrogen cars are better for the environment. We don't need polluting batteries.
106015,22/09/2020,TSLA,$TSLA he just said they are overvalued 💀
106016,22/09/2020,TSLA,$TSLA lol ... how’d that battery day work out ... 😂😂😂
106017,22/09/2020,TSLA,$TSLA hilarious how fast the sentiment changes on Stocktwits 😆😆
106018,22/09/2020,TSLA,$TSLA Market Open will be a blood bath. I see this retracing back to $190 within weeks.🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
106019,22/09/2020,TSLA,$TSLA those 500$ calls for 25th September got murdered 😂
106020,22/09/2020,TSLA,"$TSLA that was BEYOND BAD, that was CATASTROPHIC, this stock is FUCKED, NO NEW PRODUCTS THIS YEAR, and 1 new car END OF NEXT YEAR THAT COSTS $130k 😂😂😂😂"
106021,22/09/2020,TSLA,$TSLA  Puts are looking great right now 🙏📚 Study!
106022,22/09/2020,TSLA,$TSLA who told you to buy above 300 🤦‍♂️
106023,22/09/2020,TSLA,$TSLA can’t wait to see what his rockets do 😂😂
106024,22/09/2020,TSLA,"$TSLA let me hear you say, burn baby burn...disco inferno!🎤"
106025,22/09/2020,TSLA,"$TSLA 

Way to make an announcement.... 3 years early 😂🤦🏻‍♂️"
106026,22/09/2020,TSLA,$TSLA 🚨 3 weeks to earnings and then boom!
106027,22/09/2020,TSLA,$TSLA Yaaaaay battery day. What a bunch of savvy investors we have here 😆🔥 🚀
106028,22/09/2020,TSLA,$TSLA Major sell off with RH tomorrow. Better make you decisions now before RH opens. 🤣🤣🤣
106029,22/09/2020,TSLA,$TSLA Bulls rest of the week cup of noddle and Little Cesar pizza 🍕
106030,22/09/2020,TSLA,"$TSLA wowzerz, talk about it crashing, gotta remember though, Elon did say it was overpriced at not even half this price 🤯"
106031,22/09/2020,TSLA,$TSLA PT still $7K right? 😂👌🏼
106032,22/09/2020,TSLA,$TSLA my puts are ballz deep💰💰💰💰
106033,23/09/2020,TSLA,$TSLA “jUsT hOdL bRaH eLoNs gOt uS” 🥴
106034,23/09/2020,TSLA,$TSLA 🤣🤣🤣🤣 TESLA LIKE CHITERLINS. A HOT....DAM......MESS. BRINGN DOWN MARKET
106035,23/09/2020,TSLA,"$TSLA 

So TSLA leases out model 3 for 3 years , when its brought back to them , they update a software and re sell it at 25k - genius idea 😂"
106036,23/09/2020,TSLA,$TSLA you really think shorting is that easy? 😂 come back in a few weeks
106037,23/09/2020,TSLA,$TSLA I don’t hear any Tesla’s honking in Redmond Washington 😂 So I’m honking at them now 😂🔥🎉
106038,23/09/2020,TSLA,$TSLA can it be battery day again tomorrow that was amazing 😉
106039,23/09/2020,TSLA,"$TSLA ⬆️ love the company, hate the stock price ⬇️"
106040,23/09/2020,TSLA,$TSLA. This is only the beginning 👹👹👹👹🐻
106041,23/09/2020,TSLA,"$TSLA TO DA MOOO.....sorry wrong chat lol instead of getting mad get ""Short"" 🤷🏿‍♂️"
